PineTree_canE,539.060608,366.567505,162.784531
PineTree_7wbj,536.209351,360.875305,162.591949
PineTree_7LWb,537.539063,356.857483,162.504593
PineTree_mE31,545.59436,360.306244,162.852264
PineTree_A5qn,-515.45874,59.40625,174.708511
PineTree_RGhR,502.366852,-175.165314,141.164688
PineTree_mtVi,545.306885,369.392487,163.03688
PineTree_OZnW,557.908447,-35.486561,107.329376
PineTree_wq76,549.65686,371.202179,163.256485
PineTree_1KUA,496.354065,-178.467178,142.862579
PineTree_lSbt,363.80719,126.621872,114.558121
PineTree_V2nr,557.147156,374.068756,163.812729
PineTree_yC5L,501.704376,-182.947189,142.595001
PineTree_Q4UB,138.235931,-204.609833,130.958206
PineTree_GVXw,498.691254,-180.873123,142.9039
PineTree_ysIA,490.680939,284.035065,170.129059
PineTree_tkG6,563.73999,404.26123,165.17804
PineTree_ojsN,547.798767,378.383118,163.548508
PineTree_Ce4H,498.641235,-184.066864,143.563431
PineTree_Kb6v,508.421234,381.869354,164.630463
PineTree_GiWl,532.048767,292.914673,166.437805
PineTree_CvEj,526.424072,386.258728,163.496719
PineTree_cnBw,479.394989,346.536255,164.110001
PineTree_CAo3,472.126251,336.587494,163.258194
PineTree_QdxA,504.144684,377.524994,164.253036
PineTree_qewx,563.974365,385.369049,164.760849
PineTree_QbyC,558.200623,385.714355,164.500229
PineTree_0sHu,86.840309,-295.041077,145.708984
PineTree_iL7A,92.840935,-298.78952,146.259293
PineTree_ysTy,627.746216,-41.493126,126.247734
PineTree_Gcy7,596.119385,-14.931562,124.433746
PineTree_q8nw,646.38623,329.125,169.017578
PineTree_rbve,516.849976,390.839996,165.358047
PineTree_e89a,494.669983,-183.972809,144.443359
PineTree_HpOZ,464.040924,-191.664063,148.938751
PineTree_LrR9,527.768433,291.14032,166.725464
PineTree_JcPA,570.730591,401.769379,165.861786
PineTree_5VYV,531.896851,399.225616,163.996643
PineTree_0AVN,360.215607,121.668747,110.874214
PineTree_McwH,523.395935,394.21405,164.592575
PineTree_S6zs,306.751251,-201.988739,104.52562
PineTree_PJFJ,484.220306,-169.675003,142.437347
PineTree_3fuG,495.779053,375.607819,165.082184
PineTree_OePF,497.47937,393.190613,170.578827
PineTree_zPPH,511.369995,395.429688,167.032806
PineTree_1068,504.374359,394.594666,169.003433
PineTree_Yxr4,533.91687,321.949371,163.38327
PineTree_Lxkl,515.312195,311.584045,163.312332
PineTree_lwP6,508.213745,314.204987,163.112732
PineTree_POBD,513.11438,293.891876,167.087494
PineTree_sob7,510.956238,303.07373,165.058441
PineTree_nOKv,478.214691,-174.759064,143.847412
PineTree_ZOe2,491.29187,-183.459534,144.982727
PineTree_QbSO,490.622803,-202.134995,147.889297
PineTree_WI9V,505.179047,296.263428,167.153519
PineTree_T9yF,502.671539,300.889069,165.95874
PineTree_qgya,501.944366,310.944672,163.709686
PineTree_6ADC,475.971863,290.643127,168.269836
PineTree_oGcQ,498.045288,288.018127,168.441635
PineTree_NNah,494.534058,-194.72406,145.8293
PineTree_Dbhr,541.200928,497.380615,175.438049
PineTree_18nS,483.123749,453.191864,178.788513
PineTree_rOUv,492.237793,-188.506714,145.598511
PineTree_9i6J,486.621246,445.998749,176.923203
PineTree_aoVy,256.226563,-199.316406,108.77961
PineTree_Z1OJ,488.600616,-186.368118,146.029999
PineTree_mrYr,626.899048,-30.54125,125.046249
PineTree_WtoD,487.086548,439.90155,176.264847
PineTree_Yu7h,499.187805,446.559357,175.752731
PineTree_FUyG,490.921234,454.522797,177.403198
PineTree_yEY2,494.246857,468.788116,177.996246
PineTree_OlUE,629.47345,-26.507969,124.541245
PineTree_F4pQ,503.942474,473.357788,176.856949
PineTree_2rUo,632.326843,-33.704529,124.62867
PineTree_4Eae,544.959656,489.572815,174.05867
PineTree_KruO,691.697144,135.864059,126.287888
PineTree_Yy1N,693.928406,144.774994,125.032654
PineTree_8gix,478.038727,443.957184,178.311172
PineTree_78wV,690.422791,163.982178,126.53125
PineTree_JU6V,512.235596,-195.086868,144.136169
PineTree_0XnV,479.934662,432.714355,176.98999
PineTree_MFYC,480.540619,429.738129,176.61937
PineTree_RtrR,730.153748,122.467186,123.254761
PineTree_Vl5H,501.161224,439.30249,173.973831
PineTree_6IVD,496.468109,438.549988,174.941162
PineTree_tGPn,98.846558,-164.056717,129.612259
PineTree_xiMx,505.799042,433.878754,172.737579
PineTree_Bfmo,512.015015,421.790619,170.453903
PineTree_T8mm,163.427185,-171.915771,119.15992
PineTree_ZHP8,515.84314,430.488739,170.854523
PineTree_ye4m,516.90625,460.688416,174.004364
PineTree_P8HA,250.077805,-203.999374,111.621948
PineTree_QjAU,515.308105,468.344055,174.63266
PineTree_KsGN,497.699677,419.346863,172.379059
PineTree_W00Q,503.194977,415.178741,171.045227
PineTree_Sdd1,54.843124,122.537498,167.63179
PineTree_Z9dE,733.005615,136.504379,119.244453
PineTree_od7y,440.062439,321.284363,167.318039
PineTree_f8Pj,735.990295,132.245941,119.868515
PineTree_3eha,622.524048,352.487183,177.471634
PineTree_EvBv,554.922485,334.293121,163.577728
PineTree_PkGM,549.769043,337.051544,163.238037
PineTree_mIXT,544.293762,334.28125,163.072876
PineTree_hJTF,553.645325,325.256561,163.996399
PineTree_AclH,616.802795,343.659363,178.351791
PineTree_rY3L,644.344055,339.427185,170.2043
PineTree_uLZK,645.896545,343.758728,170.591248
PineTree_2Vog,632.350586,342.369995,172.866562
PineTree_Ws9B,550.43689,329.332489,163.5914
PineTree_k98k,363.117188,284.544373,174.201477
PineTree_XDiX,365.918427,284.117493,173.92421
PineTree_bFPH,355.189362,285.436859,175.295151
PineTree_VT5L,358.313751,280.656555,174.149918
PineTree_etJy,359.77124,285.410614,174.697113
PineTree_yYGR,358.30249,281.483429,174.301956
PineTree_AUOM,379.463745,290.815002,172.186249
PineTree_ktls,367.225006,283.959381,173.864838
PineTree_5ULc,395.697174,263.222809,158.464905
PineTree_2klY,521.163086,-192.522491,142.063828
PineTree_WzJ8,404.035309,261.103119,157.625702
